Record Date,Debt Limit Description,Debt Limit Class 1 Description,Debt Limit Class 2 Description,Debt Held by the Public (in Millions),Intragovernmental Holdings (in Millions),Total Public Debt Outstanding (in Millions),Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2021-10-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,24.6903567053378,8,2022,1,2021,4,10,31
2021-09-30,Debt Subject to Limit,Total Public Debt Outstanding,null,22282900.2281302,6146017.88433845,28428919.1124686,1,2021,4,2021,3,09,30
2021-09-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,478.15362605,0,478.15362605,2,2021,4,2021,3,09,30
2021-09-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,5359.4953692,15590.29242587,20949.78779507,3,2021,4,2021,3,09,30
2021-09-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,6053.049,6053.049,4,2021,4,2021,3,09,30
2021-09-30,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2021,4,2021,3,09,30
2021-09-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,22277062.7883991,6124374.54291258,28401438.3313117,6,2021,4,2021,3,09,30
2021-09-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,28401463,7,2021,4,2021,3,09,30
2021-09-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,24.6686883233488,8,2021,4,2021,3,09,30
2021-08-31,Debt Subject to Limit,Total Public Debt Outstanding,null,22254544.4444162,6172774.30783947,28427316.7522556,1,2021,4,2021,3,08,31
2021-08-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,478.18208005,0,478.18208005,2,2021,4,2021,3,08,31
2021-08-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,5409.81907968,13938.55474035,19348.37382003,3,2021,4,2021,3,08,31
2021-08-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,6053.049,6053.049,4,2021,4,2021,3,08,31
2021-08-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2021,4,2021,3,08,31
2021-08-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,22248655.6525206,6152781.70409912,28401438.3566197,6,2021,4,2021,3,08,31
2021-08-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,28401463,7,2021,4,2021,3,08,31
2021-08-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,24.6433802805841,8,2021,4,2021,3,08,31
2021-07-31,Debt Subject to Limit,Total Public Debt Outstanding,null,22284627.5511792,6143094.03387227,28427721.5850515,1,2021,4,2021,3,07,31
2021-07-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,478.20620905,0,478.20620905,2,2021,4,2021,3,07,31
2021-07-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,5436.05010695,14316.98747514,19753.03758209,3,2021,4,2021,3,07,31
2021-07-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,6053.049,6053.049,4,2021,4,2021,3,07,31
2021-07-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2021,4,2021,3,07,31
2021-07-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,22278713.5041274,6122723.99739713,28401437.5015245,6,2021,4,2021,3,07,31
2021-07-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2021,4,2021,3,07,31
2021-07-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-28401437.5015245,8,2021,4,2021,3,07,31
2021-06-30,Debt Subject to Limit,Total Public Debt Outstanding,null,22329822.7915127,6199613.3395231,28529436.1310358,1,2021,3,2021,2,06,30
2021-06-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,478.22801505,0,478.22801505,2,2021,3,2021,2,06,30
2021-06-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,5443.5464377,15932.83754418,21376.38398188,3,2021,3,2021,2,06,30
2021-06-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,6053.049,6053.049,4,2021,3,2021,2,06,30
2021-06-30,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2021,3,2021,2,06,30
2021-06-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,22323901.2263241,6177627.45297892,28501527.679303,6,2021,3,2021,2,06,30
2021-06-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2021,3,2021,2,06,30
2021-06-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-28501527.679303,8,2021,3,2021,2,06,30
2021-05-31,Debt Subject to Limit,Total Public Debt Outstanding,null,22020939.2101732,6178069.46564764,28199007.6758208,1,2021,3,2021,2,05,31
2021-05-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,478.24630405,0,478.24630405,2,2021,3,2021,2,05,31
2021-05-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,5509.69934122,17509.68150085,23019.38084207,3,2021,3,2021,2,05,31
2021-05-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,7261.867,7261.867,4,2021,3,2021,2,05,31
2021-05-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2021,3,2021,2,05,31
2021-05-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,22014951.4737921,6153297.91714679,28168249.3909389,6,2021,3,2021,2,05,31
2021-05-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2021,3,2021,2,05,31
2021-05-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-28168249.3909389,8,2021,3,2021,2,05,31
2021-04-30,Debt Subject to Limit,Total Public Debt Outstanding,null,22056055.1200568,6118659.17938531,28174714.2994421,1,2021,3,2021,2,04,30
2021-04-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,478.27090305,0,478.27090305,2,2021,3,2021,2,04,30
2021-04-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,5665.70768937,17726.48673716,23392.19442653,3,2021,3,2021,2,04,30
2021-04-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,7261.867,7261.867,4,2021,3,2021,2,04,30
2021-04-30,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2021,3,2021,2,04,30
2021-04-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,22049911.3507286,6093670.82564815,28143582.1763767,6,2021,3,2021,2,04,30
2021-04-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2021,3,2021,2,04,30
2021-04-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-28143582.1763767,8,2021,3,2021,2,04,30
2021-03-31,Debt Subject to Limit,Total Public Debt Outstanding,null,21986939.4927462,6145631.55435512,28132570.0471013,1,2021,2,2021,1,03,31
2021-03-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,478.29705305,0,478.29705305,2,2021,2,2021,1,03,31
2021-03-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,5837.48908491,18431.47788847,24268.96697338,3,2021,2,2021,1,03,31
2021-03-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,7261.867,7261.867,4,2021,2,2021,1,03,31
2021-03-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2021,2,2021,1,03,31
2021-03-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,21980622.9158724,6119938.20946665,28100561.1253391,6,2021,2,2021,1,03,31
2021-03-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2021,2,2021,1,03,31
2021-03-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-28100561.1253391,8,2021,2,2021,1,03,31
2021-02-28,Debt Subject to Limit,Total Public Debt Outstanding,null,21755736.8282859,6146627.24933072,27902364.0776166,1,2021,2,2021,1,02,28
2021-02-28,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,478.31820605,0,478.31820605,2,2021,2,2021,1,02,28
2021-02-28,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,6065.42074532,17257.49257034,23322.91331566,3,2021,2,2021,1,02,28
2021-02-28,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,7261.867,7261.867,4,2021,2,2021,1,02,28
2021-02-28,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2021,2,2021,1,02,28
2021-02-28,Debt Subject to Limit,Total Public Debt Subject to Limit,null,21749194.2985986,6122106.88976038,27871301.188359,6,2021,2,2021,1,02,28
2021-02-28,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2021,2,2021,1,02,28
2021-02-28,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-27871301.188359,8,2021,2,2021,1,02,28
2021-01-31,Debt Subject to Limit,Total Public Debt Outstanding,null,21643914.7930982,6140637.75627888,27784552.5493771,1,2021,2,2021,1,01,31
2021-01-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,478.33816105,0,478.33816105,2,2021,2,2021,1,01,31
2021-01-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,6295.29942968,13327.06318587,19622.36261555,3,2021,2,2021,1,01,31
2021-01-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,7261.867,7261.867,4,2021,2,2021,1,01,31
2021-01-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2021,2,2021,1,01,31
2021-01-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,21637141.3647716,6120048.82609301,27757191.1908646,6,2021,2,2021,1,01,31
2021-01-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2021,2,2021,1,01,31
2021-01-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-27757191.1908646,8,2021,2,2021,1,01,31
2020-12-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2021,1,2020,4,12,31
2020-12-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,21625437.3406721,6095904.1808292,27721340.5215013,6,2021,1,2020,4,12,31
2020-12-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2021,1,2020,4,12,31
2020-12-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-27721340.5215013,8,2021,1,2020,4,12,31
2020-12-31,Debt Subject to Limit,Total Public Debt Outstanding,null,21632418.9103295,6115378.61090277,27747797.5212323,1,2021,1,2020,4,12,31
2020-12-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,478.35943205,0,478.35943205,2,2021,1,2020,4,12,31
2020-12-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,6503.41948954,12213.56307357,18716.98256311,3,2021,1,2020,4,12,31
2020-12-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,7261.867,7261.867,4,2021,1,2020,4,12,31
2020-11-30,Debt Subject to Limit,Total Public Debt Outstanding,null,21349471.5640539,6096816.67040791,27446288.2344618,1,2021,1,2020,4,11,30
2020-11-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,478.37818005,0,478.37818005,2,2021,1,2020,4,11,30
2020-11-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,6670.95751989,11348.41402837,18019.37154826,3,2021,1,2020,4,11,30
2020-11-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,7261.867,7261.867,4,2021,1,2020,4,11,30
2020-11-30,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2021,1,2020,4,11,30
2020-11-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,21342322.4376181,6078206.38937954,27420528.8269977,6,2021,1,2020,4,11,30
2020-11-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2021,1,2020,4,11,30
2020-11-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-27420528.8269977,8,2021,1,2020,4,11,30
2020-10-31,Debt Subject to Limit,Total Public Debt Outstanding,null,21096974.6178687,6038502.2159832,27135476.6588519,1,2021,1,2020,4,10,31
2020-10-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,478.40259505,0,478.40259505,2,2021,1,2020,4,10,31
2020-10-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,6965.80915725,11582.52792007,18548.33707732,3,2021,1,2020,4,10,31
2020-10-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,7261.867,7261.867,4,2021,1,2020,4,10,31
2020-10-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2021,1,2020,4,10,31
2020-10-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,21089530.6153806,6019657.82106313,27109188.2614437,6,2021,1,2020,4,10,31
2020-10-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2021,1,2020,4,10,31
2020-10-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-27109188.2614437,8,2021,1,2020,4,10,31
2020-09-30,Debt Subject to Limit,Total Public Debt Outstanding,null,21018952.0672818,5926439.11422952,26945391.1815114,1,2020,4,2020,3,09,30
2020-09-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,478.42570405,0,478.42570405,2,2020,4,2020,3,09,30
2020-09-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,7287.13606654,9984.07582033,17271.21188687,3,2020,4,2020,3,09,30
2020-09-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,7261.867,7261.867,4,2020,4,2020,3,09,30
2020-09-30,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2020,4,2020,3,09,30
2020-09-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,21011186.7147754,5909193.17140919,26920379.8861846,6,2020,4,2020,3,09,30
2020-09-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2020,4,2020,3,09,30
2020-09-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-26920379.8861846,8,2020,4,2020,3,09,30
2020-08-31,Debt Subject to Limit,Total Public Debt Outstanding,null,20822038.3899034,5906797.45660238,26728835.8465058,1,2020,4,2020,3,08,31
2020-08-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,478.45137805,0,478.45137805,2,2020,4,2020,3,08,31
2020-08-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,7714.05765094,10925.55956875,18639.61721969,3,2020,4,2020,3,08,31
2020-08-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,7261.867,7261.867,4,2020,4,2020,3,08,31
2020-08-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2020,4,2020,3,08,31
2020-08-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,20813846.0901385,5888610.03003363,26702456.1201722,6,2020,4,2020,3,08,31
2020-08-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2020,4,2020,3,08,31
2020-08-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-26702456.1201722,8,2020,4,2020,3,08,31
2020-07-31,Debt Subject to Limit,Total Public Debt Outstanding,null,20634400.3299008,5890553.58470464,26524952.9146055,1,2020,4,2020,3,07,31
2020-07-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,478.48201205,0,478.48201205,2,2020,4,2020,3,07,31
2020-07-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,8403.93248343,8702.99999003,17106.93247346,3,2020,4,2020,3,07,31
2020-07-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,7261.867,7261.867,4,2020,4,2020,3,07,31
2020-07-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2020,4,2020,3,07,31
2020-07-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,20625518.1246695,5874588.71771461,26500105.8423841,6,2020,4,2020,3,07,31
2020-07-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2020,4,2020,3,07,31
2020-07-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-26500105.8423841,8,2020,4,2020,3,07,31
2020-06-30,Debt Subject to Limit,Total Public Debt Outstanding,null,20530277.7469967,5946962.87943796,26477240.6264346,1,2020,3,2020,2,06,30
2020-06-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,478.49751705,0,478.49751705,2,2020,3,2020,2,06,30
2020-06-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,9160.19788061,9876.66111484,19036.85899545,3,2020,3,2020,2,06,30
2020-06-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,7261.867,7261.867,4,2020,3,2020,2,06,30
2020-06-30,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2020,3,2020,2,06,30
2020-06-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,20520640.2608631,5929824.35132312,26450463.6121863,6,2020,3,2020,2,06,30
2020-06-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2020,3,2020,2,06,30
2020-06-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-26450463.6121863,8,2020,3,2020,2,06,30
2020-05-31,Debt Subject to Limit,Total Public Debt Outstanding,null,19812781.9674768,5933479.39972745,25746260.3672043,1,2020,3,2020,2,05,31
2020-05-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,478.51202405,0,478.51202405,2,2020,3,2020,2,05,31
2020-05-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,9834.92377252,10574.50506382,20409.42883634,3,2020,3,2020,2,05,31
2020-05-31,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,8809.208,8809.208,4,2020,3,2020,2,05,31
2020-05-31,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2020,3,2020,2,05,31
2020-05-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,19802467.7409444,5914094.68666363,25716563.4276081,6,2020,3,2020,2,05,31
2020-05-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,0,7,2020,3,2020,2,05,31
2020-05-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,-25716563.4276081,8,2020,3,2020,2,05,31
2020-04-30,Debt Subject to Limit,Total Public Debt Outstanding,null,19053618.9149022,5920552.95345191,24974171.8683541,1,2020,3,2020,2,04,30
2020-04-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Other Debt,478.53730705,0,478.53730705,2,2020,3,2020,2,04,30
2020-04-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Unamortized Discount,11105.70355603,9634.50876208,20740.21231811,3,2020,3,2020,2,04,30
2020-04-30,Debt Subject to Limit,Less Debt Not Subject to Limit,Federal Financing Bank,0,8809.208,8809.208,4,2020,3,2020,2,04,30
2020-04-30,Debt Subject to Limit,Plus Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,*,0,*,5,2020,3,2020,2,04,30
